Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
15380,40.0,blue-collar,married,secondary,no,1539.0,yes,no,cellular,14,jul,204,3,-1,0,unknown,No
15381,58.0,self-employed,married,tertiary,no,327.0,no,yes,cellular,14,jul,145,2,-1,0,unknown,No
15382,40.0,blue-collar,married,unknown,no,0.0,yes,no,cellular,14,jul,699,3,-1,0,unknown,No
15383,29.0,technician,married,unknown,no,627.0,yes,no,cellular,14,jul,140,2,-1,0,unknown,No
15384,30.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,14,jul,768,2,-1,0,unknown,No
15385,50.0,technician,married,secondary,no,156.0,no,yes,cellular,14,jul,1130,3,-1,0,unknown,Yes
15386,41.0,management,married,tertiary,no,3016.0,yes,no,cellular,14,jul,80,3,-1,0,unknown,No
15387,43.0,technician,single,secondary,no,145.0,no,no,cellular,14,jul,341,3,-1,0,unknown,No
15388,57.0,admin.,married,secondary,no,808.0,no,no,cellular,14,jul,417,3,-1,0,unknown,No
15389,45.0,technician,married,secondary,no,144.0,yes,yes,cellular,14,jul,154,4,-1,0,unknown,No
15390,42.0,management,married,tertiary,no,831.0,yes,no,cellular,14,jul,455,3,-1,0,unknown,No
15391,53.0,management,married,tertiary,no,0.0,yes,no,cellular,14,jul,85,3,-1,0,unknown,No
15392,49.0,management,married,tertiary,no,261.0,no,no,cellular,14,jul,225,2,-1,0,unknown,No
15393,27.0,admin.,married,secondary,no,639.0,no,yes,cellular,14,jul,243,3,-1,0,unknown,No
15394,57.0,retired,married,secondary,no,107.0,no,no,cellular,14,jul,85,2,-1,0,unknown,No
15395,29.0,housemaid,married,secondary,no,85.0,yes,no,cellular,14,jul,76,2,-1,0,unknown,No
15396,33.0,services,married,secondary,no,0.0,yes,no,cellular,14,jul,163,2,-1,0,unknown,No
15397,43.0,unemployed,single,tertiary,no,408.0,no,no,cellular,14,jul,568,8,-1,0,unknown,No
15398,35.0,blue-collar,married,secondary,no,-102.0,yes,no,cellular,14,jul,334,3,-1,0,unknown,No
15399,43.0,admin.,married,tertiary,no,189.0,yes,no,cellular,14,jul,1062,4,-1,0,unknown,Yes
15400,52.0,technician,divorced,secondary,no,280.0,no,no,cellular,14,jul,393,5,-1,0,unknown,No
15401,51.0,self-employed,married,tertiary,no,50.0,yes,no,cellular,14,jul,364,3,-1,0,unknown,No
15402,31.0,technician,married,secondary,no,0.0,no,no,cellular,14,jul,229,3,-1,0,unknown,No
15403,31.0,management,married,tertiary,yes,0.0,no,no,cellular,14,jul,118,4,-1,0,unknown,No
15404,39.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,14,jul,111,2,-1,0,unknown,No
15405,29.0,blue-collar,married,secondary,no,-191.0,no,yes,cellular,14,jul,115,2,-1,0,unknown,No
15406,57.0,technician,married,primary,no,1276.0,yes,no,cellular,14,jul,103,4,-1,0,unknown,No
15407,42.0,services,married,secondary,no,86.0,yes,no,cellular,14,jul,385,3,-1,0,unknown,No
15408,35.0,admin.,divorced,secondary,no,0.0,no,yes,cellular,14,jul,245,2,-1,0,unknown,No
15409,41.0,technician,married,secondary,yes,-1.0,no,no,cellular,14,jul,140,2,-1,0,unknown,No
15410,35.0,management,single,tertiary,no,31.0,yes,no,cellular,14,jul,124,3,-1,0,unknown,No
15411,41.0,services,divorced,secondary,no,0.0,no,no,cellular,14,jul,93,3,-1,0,unknown,No
15412,30.0,blue-collar,single,secondary,no,332.0,no,no,cellular,14,jul,465,3,-1,0,unknown,No
15413,52.0,technician,married,secondary,no,279.0,no,yes,cellular,14,jul,197,3,-1,0,unknown,No
15414,43.0,technician,married,primary,no,-441.0,yes,no,cellular,14,jul,216,3,-1,0,unknown,No
15415,37.0,technician,single,secondary,no,1780.0,no,no,cellular,14,jul,392,4,-1,0,unknown,No
15416,57.0,retired,divorced,secondary,no,24.0,no,yes,cellular,14,jul,407,2,-1,0,unknown,No
15417,47.0,technician,married,secondary,no,0.0,no,no,telephone,14,jul,81,2,-1,0,unknown,No
15418,43.0,services,married,secondary,no,778.0,no,no,cellular,14,jul,619,2,-1,0,unknown,No
15419,54.0,retired,married,secondary,no,522.0,no,yes,cellular,14,jul,81,3,-1,0,unknown,No
15420,54.0,retired,divorced,primary,no,308.0,yes,no,cellular,14,jul,248,3,-1,0,unknown,No
15421,39.0,services,married,secondary,no,1068.0,yes,no,cellular,14,jul,214,3,-1,0,unknown,No
15422,37.0,technician,married,secondary,no,1328.0,yes,no,cellular,14,jul,201,3,-1,0,unknown,No
15423,33.0,admin.,single,secondary,no,-110.0,no,no,cellular,14,jul,425,3,-1,0,unknown,No
15424,44.0,admin.,divorced,secondary,no,163.0,yes,no,cellular,14,jul,1669,2,-1,0,unknown,Yes
15425,45.0,technician,single,secondary,no,1196.0,yes,no,cellular,14,jul,108,6,-1,0,unknown,No
15426,35.0,technician,married,secondary,no,0.0,no,no,cellular,14,jul,460,3,-1,0,unknown,No
15427,53.0,blue-collar,married,secondary,no,2231.0,yes,no,cellular,14,jul,272,3,-1,0,unknown,No
15428,33.0,admin.,single,secondary,no,0.0,yes,no,cellular,14,jul,166,3,-1,0,unknown,No
15429,53.0,technician,single,tertiary,no,118.0,no,no,cellular,14,jul,431,3,-1,0,unknown,No
15430,39.0,housemaid,married,primary,no,34.0,yes,no,cellular,14,jul,377,3,-1,0,unknown,No
15431,33.0,services,married,primary,no,908.0,yes,yes,cellular,14,jul,184,2,-1,0,unknown,No
15432,53.0,management,divorced,tertiary,no,0.0,yes,no,cellular,14,jul,119,3,-1,0,unknown,No
15433,40.0,services,divorced,secondary,no,160.0,no,no,cellular,14,jul,123,3,-1,0,unknown,No
15434,40.0,management,married,tertiary,no,0.0,no,no,cellular,14,jul,109,8,-1,0,unknown,No
15435,51.0,management,divorced,tertiary,no,-2282.0,yes,yes,cellular,14,jul,301,6,-1,0,unknown,No
15436,41.0,technician,divorced,tertiary,no,533.0,yes,no,cellular,14,jul,257,4,-1,0,unknown,No
15437,29.0,admin.,married,secondary,no,97.0,yes,no,cellular,14,jul,136,6,-1,0,unknown,No
15438,35.0,housemaid,married,primary,no,0.0,yes,no,cellular,14,jul,340,3,-1,0,unknown,No
15439,31.0,blue-collar,single,secondary,no,0.0,no,no,cellular,14,jul,387,2,-1,0,unknown,No
15440,34.0,blue-collar,married,primary,no,351.0,no,yes,cellular,14,jul,326,11,-1,0,unknown,No
15441,43.0,technician,married,secondary,no,764.0,yes,no,cellular,14,jul,557,5,-1,0,unknown,No
15442,55.0,admin.,married,secondary,no,541.0,yes,yes,cellular,14,jul,512,3,-1,0,unknown,No
15443,50.0,technician,married,secondary,no,2406.0,yes,no,telephone,14,jul,197,5,-1,0,unknown,No
15444,43.0,blue-collar,single,secondary,no,615.0,no,no,cellular,14,jul,97,4,-1,0,unknown,No
15445,39.0,admin.,married,secondary,no,350.0,yes,no,telephone,14,jul,109,6,-1,0,unknown,No
15446,34.0,admin.,divorced,secondary,no,0.0,yes,yes,cellular,14,jul,194,3,-1,0,unknown,No
15447,58.0,technician,single,secondary,no,409.0,no,yes,cellular,14,jul,643,2,-1,0,unknown,No
15448,28.0,management,divorced,secondary,no,-76.0,no,yes,cellular,14,jul,1271,2,-1,0,unknown,No
15449,53.0,blue-collar,married,secondary,no,-162.0,yes,no,cellular,14,jul,81,6,-1,0,unknown,No
15450,30.0,technician,married,secondary,no,-287.0,yes,no,cellular,14,jul,244,3,-1,0,unknown,No
15451,51.0,services,divorced,secondary,no,242.0,no,yes,cellular,14,jul,1336,4,-1,0,unknown,Yes
15452,50.0,management,married,tertiary,no,305.0,yes,no,telephone,14,jul,111,3,-1,0,unknown,No
15453,47.0,blue-collar,married,secondary,no,1875.0,yes,no,cellular,14,jul,157,3,-1,0,unknown,No
15454,55.0,entrepreneur,married,secondary,no,204.0,no,no,cellular,14,jul,455,13,-1,0,unknown,No
15455,52.0,admin.,married,primary,no,0.0,yes,no,cellular,14,jul,218,3,-1,0,unknown,No
15456,31.0,management,married,tertiary,no,153.0,yes,no,cellular,14,jul,118,3,-1,0,unknown,No
15457,31.0,technician,married,secondary,no,1173.0,yes,no,cellular,14,jul,444,3,-1,0,unknown,Yes
15458,58.0,retired,married,primary,no,1987.0,no,no,telephone,14,jul,185,4,-1,0,unknown,No
15459,32.0,technician,single,tertiary,no,418.0,no,yes,cellular,14,jul,138,3,-1,0,unknown,No
15460,50.0,technician,married,secondary,no,2.0,yes,yes,cellular,14,jul,171,3,-1,0,unknown,No
15461,48.0,blue-collar,married,secondary,no,742.0,yes,yes,cellular,14,jul,304,4,-1,0,unknown,No
15462,57.0,technician,divorced,secondary,no,-305.0,yes,no,cellular,14,jul,43,4,-1,0,unknown,No
15463,35.0,technician,married,secondary,no,0.0,yes,no,telephone,14,jul,167,4,-1,0,unknown,No
15464,31.0,technician,married,secondary,no,0.0,no,no,cellular,14,jul,347,4,-1,0,unknown,No
15465,32.0,admin.,married,secondary,no,7522.0,yes,no,cellular,14,jul,240,3,-1,0,unknown,No
15466,36.0,housemaid,married,primary,no,4324.0,yes,no,cellular,14,jul,565,4,-1,0,unknown,No
15467,40.0,management,married,primary,no,-90.0,no,no,telephone,14,jul,716,3,-1,0,unknown,No
15468,42.0,admin.,divorced,secondary,no,-249.0,yes,no,cellular,14,jul,149,3,-1,0,unknown,No
15469,51.0,technician,divorced,secondary,no,-406.0,no,yes,cellular,14,jul,150,4,-1,0,unknown,No
15470,36.0,blue-collar,married,primary,no,1580.0,yes,no,cellular,14,jul,615,3,-1,0,unknown,No
15471,39.0,blue-collar,married,secondary,no,498.0,yes,no,cellular,14,jul,149,4,-1,0,unknown,No
15472,39.0,blue-collar,married,secondary,no,142.0,no,yes,cellular,14,jul,424,4,-1,0,unknown,No
15473,47.0,entrepreneur,married,tertiary,no,3659.0,no,no,cellular,14,jul,364,4,-1,0,unknown,No
15474,36.0,management,single,primary,no,51.0,no,no,telephone,14,jul,179,3,-1,0,unknown,No
15475,37.0,admin.,married,secondary,no,0.0,yes,no,cellular,14,jul,235,3,-1,0,unknown,No
15476,37.0,services,married,secondary,no,0.0,yes,no,cellular,14,jul,330,4,-1,0,unknown,No
15477,59.0,blue-collar,married,primary,no,0.0,no,yes,telephone,14,jul,160,10,-1,0,unknown,No
15478,36.0,blue-collar,married,primary,no,223.0,yes,no,unknown,14,jul,12,3,-1,0,unknown,No
15479,31.0,admin.,married,secondary,no,23.0,no,no,cellular,14,jul,77,3,-1,0,unknown,No
15480,48.0,housemaid,divorced,secondary,no,-621.0,no,yes,cellular,14,jul,552,3,-1,0,unknown,No
15481,46.0,blue-collar,married,secondary,no,211.0,yes,no,cellular,14,jul,36,2,-1,0,unknown,No
15482,29.0,services,single,secondary,no,184.0,no,no,cellular,14,jul,46,3,-1,0,unknown,No
15483,36.0,blue-collar,married,secondary,no,-128.0,no,yes,telephone,14,jul,821,3,-1,0,unknown,No
15484,49.0,technician,married,secondary,no,204.0,no,yes,telephone,14,jul,198,5,-1,0,unknown,No
15485,39.0,technician,married,tertiary,no,0.0,yes,no,cellular,14,jul,894,7,-1,0,unknown,Yes
15486,38.0,blue-collar,single,tertiary,no,263.0,yes,no,cellular,14,jul,84,6,-1,0,unknown,No
15487,43.0,self-employed,married,secondary,no,274.0,no,no,cellular,14,jul,335,4,-1,0,unknown,No
15488,33.0,admin.,married,secondary,no,1114.0,yes,no,cellular,14,jul,250,3,-1,0,unknown,No
15489,33.0,technician,married,tertiary,no,40.0,yes,no,cellular,14,jul,110,3,-1,0,unknown,No
15490,36.0,blue-collar,married,secondary,no,-194.0,yes,no,cellular,14,jul,133,3,-1,0,unknown,No
15491,34.0,services,married,secondary,no,0.0,yes,no,cellular,14,jul,78,4,-1,0,unknown,No
15492,27.0,admin.,divorced,secondary,no,0.0,no,yes,cellular,14,jul,227,4,-1,0,unknown,No
15493,40.0,admin.,married,secondary,no,79.0,yes,no,cellular,14,jul,223,3,-1,0,unknown,No
15494,44.0,housemaid,married,primary,no,241.0,yes,no,telephone,14,jul,164,3,-1,0,unknown,No
15495,29.0,technician,married,secondary,no,428.0,no,no,cellular,14,jul,131,4,-1,0,unknown,No
15496,38.0,admin.,married,secondary,no,-295.0,no,no,cellular,14,jul,356,3,-1,0,unknown,No
15497,27.0,blue-collar,divorced,secondary,no,1.0,yes,no,cellular,14,jul,116,3,-1,0,unknown,No
15498,30.0,entrepreneur,single,secondary,no,638.0,no,no,cellular,14,jul,358,6,-1,0,unknown,No
15499,35.0,technician,divorced,secondary,no,-870.0,yes,no,cellular,14,jul,180,4,-1,0,unknown,No
15500,55.0,blue-collar,married,primary,no,284.0,no,yes,telephone,14,jul,252,4,-1,0,unknown,No
15501,29.0,blue-collar,married,secondary,no,2312.0,yes,no,telephone,14,jul,109,3,-1,0,unknown,No
15502,44.0,management,married,tertiary,no,58.0,yes,no,cellular,14,jul,72,3,-1,0,unknown,No
15503,35.0,services,married,secondary,no,819.0,yes,no,telephone,14,jul,102,14,-1,0,unknown,No
15504,47.0,management,married,primary,no,530.0,yes,no,cellular,14,jul,457,3,-1,0,unknown,No
15505,51.0,technician,married,tertiary,no,1537.0,no,yes,cellular,14,jul,400,3,-1,0,unknown,No
15506,48.0,blue-collar,single,secondary,no,339.0,no,yes,telephone,14,jul,123,4,-1,0,unknown,No
15507,28.0,admin.,married,secondary,no,0.0,yes,yes,cellular,14,jul,546,2,-1,0,unknown,No
15508,52.0,blue-collar,divorced,secondary,no,0.0,no,yes,cellular,15,jul,231,2,-1,0,unknown,No
15509,41.0,blue-collar,married,secondary,no,514.0,no,yes,telephone,15,jul,321,3,-1,0,unknown,No
15510,40.0,blue-collar,divorced,secondary,no,-349.0,no,yes,cellular,15,jul,31,19,-1,0,unknown,No
15511,29.0,admin.,married,secondary,no,1.0,yes,no,cellular,15,jul,56,3,-1,0,unknown,No
15512,52.0,management,married,tertiary,no,25.0,no,yes,cellular,15,jul,170,3,-1,0,unknown,No
15513,37.0,technician,married,secondary,no,0.0,yes,yes,cellular,15,jul,101,3,-1,0,unknown,No
15514,56.0,management,married,tertiary,no,1631.0,yes,no,cellular,15,jul,376,3,-1,0,unknown,No
15515,58.0,blue-collar,married,secondary,no,928.0,no,no,cellular,15,jul,656,3,-1,0,unknown,No
15516,34.0,services,married,secondary,no,-353.0,yes,no,cellular,15,jul,122,4,-1,0,unknown,No
15517,59.0,housemaid,married,primary,no,37.0,no,yes,cellular,15,jul,335,2,-1,0,unknown,No
15518,33.0,entrepreneur,married,secondary,no,137.0,yes,no,cellular,15,jul,136,3,-1,0,unknown,No
15519,42.0,entrepreneur,married,secondary,no,324.0,yes,no,cellular,15,jul,528,3,-1,0,unknown,No
15520,59.0,management,married,tertiary,no,296.0,no,yes,cellular,15,jul,805,3,-1,0,unknown,Yes
15521,30.0,management,single,tertiary,no,13.0,no,no,cellular,15,jul,21,3,-1,0,unknown,No
15522,51.0,housemaid,married,primary,no,382.0,no,yes,cellular,15,jul,56,3,-1,0,unknown,No
15523,37.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,15,jul,129,2,-1,0,unknown,No
15524,42.0,technician,married,secondary,no,758.0,yes,no,cellular,15,jul,129,4,-1,0,unknown,No
15525,40.0,admin.,married,tertiary,no,0.0,yes,no,cellular,15,jul,125,3,-1,0,unknown,No
15526,52.0,technician,married,unknown,no,370.0,yes,no,cellular,15,jul,101,2,-1,0,unknown,No
15527,29.0,entrepreneur,married,secondary,no,926.0,yes,no,cellular,15,jul,169,2,-1,0,unknown,No
15528,37.0,retired,divorced,secondary,no,79.0,no,no,cellular,15,jul,110,2,-1,0,unknown,No
15529,32.0,unemployed,divorced,primary,no,0.0,no,no,cellular,15,jul,175,4,-1,0,unknown,No
15530,42.0,blue-collar,married,secondary,no,-145.0,yes,no,cellular,15,jul,231,3,-1,0,unknown,No
15531,49.0,technician,divorced,secondary,no,30.0,no,yes,cellular,15,jul,439,2,-1,0,unknown,No
15532,59.0,retired,married,secondary,no,1121.0,yes,no,cellular,15,jul,249,2,-1,0,unknown,No
15533,32.0,services,married,secondary,no,1076.0,no,no,cellular,15,jul,353,3,-1,0,unknown,No
15534,43.0,management,married,tertiary,no,254.0,yes,yes,cellular,15,jul,104,3,-1,0,unknown,No
15535,39.0,services,married,secondary,no,1930.0,yes,no,cellular,15,jul,92,3,-1,0,unknown,No
15536,52.0,blue-collar,single,primary,no,0.0,no,no,cellular,15,jul,131,2,-1,0,unknown,No
15537,33.0,services,divorced,secondary,no,437.0,yes,no,cellular,15,jul,184,2,-1,0,unknown,No
15538,60.0,retired,married,secondary,no,0.0,no,no,cellular,15,jul,94,3,-1,0,unknown,No
15539,35.0,management,divorced,tertiary,no,286.0,yes,no,cellular,15,jul,164,3,-1,0,unknown,No
15540,47.0,admin.,married,secondary,no,0.0,yes,no,cellular,15,jul,56,4,-1,0,unknown,No
15541,34.0,services,married,secondary,no,1005.0,yes,no,cellular,15,jul,274,3,-1,0,unknown,No
15542,31.0,blue-collar,married,secondary,no,-84.0,no,yes,cellular,15,jul,75,4,-1,0,unknown,No
15543,52.0,entrepreneur,married,secondary,yes,-36.0,no,yes,cellular,15,jul,199,4,-1,0,unknown,No
15544,43.0,entrepreneur,married,secondary,no,860.0,yes,yes,cellular,15,jul,131,5,-1,0,unknown,No
15545,38.0,entrepreneur,married,tertiary,no,7752.0,yes,no,cellular,15,jul,138,4,-1,0,unknown,No
15546,35.0,blue-collar,single,secondary,no,3508.0,yes,no,cellular,15,jul,94,3,-1,0,unknown,No
15547,53.0,management,divorced,secondary,no,425.0,no,no,cellular,15,jul,416,3,-1,0,unknown,No
15548,34.0,housemaid,married,secondary,no,390.0,yes,no,cellular,15,jul,659,3,-1,0,unknown,No
15549,34.0,technician,married,secondary,no,223.0,yes,no,cellular,15,jul,202,3,-1,0,unknown,No
15550,41.0,blue-collar,married,unknown,no,402.0,yes,no,cellular,15,jul,368,2,-1,0,unknown,No
15551,37.0,housemaid,married,primary,no,0.0,no,yes,telephone,15,jul,265,4,-1,0,unknown,No
15552,61.0,retired,married,secondary,no,76.0,yes,no,cellular,15,jul,195,7,-1,0,unknown,No
15553,45.0,technician,married,unknown,no,557.0,yes,no,cellular,15,jul,80,4,-1,0,unknown,No
15554,50.0,blue-collar,married,secondary,no,-731.0,yes,no,cellular,15,jul,401,4,-1,0,unknown,No
15555,44.0,admin.,married,secondary,no,100.0,yes,no,cellular,15,jul,71,4,-1,0,unknown,No
15556,59.0,retired,married,primary,no,-90.0,no,yes,telephone,15,jul,41,5,-1,0,unknown,No
15557,37.0,management,single,tertiary,no,24.0,no,no,cellular,15,jul,280,5,-1,0,unknown,No
15558,44.0,entrepreneur,married,tertiary,no,468.0,yes,yes,telephone,15,jul,289,2,-1,0,unknown,No
15559,38.0,self-employed,married,tertiary,no,0.0,no,yes,cellular,15,jul,77,3,-1,0,unknown,No
15560,41.0,management,married,tertiary,no,4.0,yes,no,cellular,15,jul,63,2,-1,0,unknown,No
15561,45.0,admin.,married,secondary,no,0.0,no,yes,telephone,15,jul,533,3,-1,0,unknown,Yes
15562,26.0,blue-collar,married,secondary,no,155.0,no,yes,cellular,15,jul,76,3,-1,0,unknown,No
15563,25.0,services,single,secondary,no,333.0,no,yes,cellular,15,jul,1056,2,-1,0,unknown,Yes
15564,33.0,services,divorced,unknown,no,392.0,yes,no,cellular,15,jul,753,4,-1,0,unknown,No
15565,56.0,admin.,married,secondary,no,105.0,no,no,telephone,15,jul,80,2,-1,0,unknown,No
15566,29.0,housemaid,married,primary,no,0.0,yes,no,cellular,15,jul,317,3,-1,0,unknown,No
15567,35.0,blue-collar,divorced,secondary,no,0.0,no,no,cellular,15,jul,129,2,-1,0,unknown,No
15568,59.0,blue-collar,divorced,secondary,no,0.0,no,yes,cellular,15,jul,237,4,-1,0,unknown,No
15569,38.0,services,single,secondary,no,164.0,no,yes,cellular,15,jul,188,3,-1,0,unknown,No
15570,58.0,management,married,tertiary,no,3864.0,yes,no,cellular,15,jul,815,4,-1,0,unknown,Yes
15571,40.0,entrepreneur,single,secondary,no,5.0,no,yes,cellular,15,jul,117,3,-1,0,unknown,No
15572,37.0,management,married,tertiary,no,1094.0,yes,no,cellular,15,jul,101,2,-1,0,unknown,No
15573,48.0,management,married,tertiary,no,269.0,yes,no,cellular,15,jul,109,2,-1,0,unknown,No
15574,41.0,technician,married,secondary,no,1321.0,yes,no,cellular,15,jul,315,2,-1,0,unknown,No
15575,42.0,management,married,tertiary,no,843.0,no,yes,cellular,15,jul,226,3,-1,0,unknown,No
15576,26.0,services,married,secondary,yes,27.0,yes,no,telephone,15,jul,49,3,-1,0,unknown,No
15577,51.0,retired,married,secondary,no,509.0,yes,no,cellular,15,jul,121,4,-1,0,unknown,No
15578,60.0,retired,married,secondary,no,1091.0,no,yes,telephone,15,jul,778,3,-1,0,unknown,No
15579,41.0,housemaid,married,secondary,no,0.0,yes,yes,cellular,15,jul,368,4,-1,0,unknown,No
15580,40.0,entrepreneur,married,secondary,no,0.0,no,yes,cellular,15,jul,103,4,-1,0,unknown,No
15581,46.0,services,married,secondary,no,311.0,yes,yes,cellular,15,jul,232,3,-1,0,unknown,No
15582,43.0,admin.,married,secondary,no,59.0,yes,no,cellular,15,jul,60,3,-1,0,unknown,No
15583,42.0,management,married,tertiary,no,-100.0,yes,no,cellular,15,jul,87,5,-1,0,unknown,No
15584,31.0,admin.,married,secondary,no,10.0,no,no,cellular,15,jul,156,4,-1,0,unknown,No
15585,56.0,unemployed,divorced,primary,no,109.0,no,no,cellular,15,jul,924,4,-1,0,unknown,No
15586,29.0,technician,married,unknown,no,2.0,no,no,cellular,15,jul,65,3,-1,0,unknown,No
15587,32.0,management,single,tertiary,no,752.0,yes,no,cellular,15,jul,256,5,-1,0,unknown,No
15588,51.0,self-employed,married,tertiary,no,146.0,no,no,cellular,15,jul,132,3,-1,0,unknown,No
15589,60.0,management,divorced,tertiary,yes,20.0,no,yes,telephone,15,jul,207,3,-1,0,unknown,No
15590,53.0,blue-collar,married,secondary,no,0.0,no,yes,telephone,15,jul,152,4,-1,0,unknown,No
15591,34.0,blue-collar,married,secondary,no,291.0,yes,no,cellular,15,jul,646,4,-1,0,unknown,No
15592,30.0,entrepreneur,married,primary,no,2686.0,yes,no,cellular,15,jul,808,3,-1,0,unknown,Yes
15593,31.0,management,married,tertiary,no,582.0,yes,no,cellular,15,jul,58,2,-1,0,unknown,No
15594,42.0,blue-collar,single,secondary,no,-178.0,yes,no,cellular,15,jul,178,3,-1,0,unknown,No
15595,42.0,admin.,married,secondary,no,-1386.0,yes,yes,cellular,15,jul,56,4,-1,0,unknown,No
15596,43.0,management,married,tertiary,no,348.0,no,yes,cellular,15,jul,88,3,-1,0,unknown,No
15597,54.0,retired,divorced,secondary,no,-57.0,no,yes,cellular,15,jul,364,10,-1,0,unknown,No
15598,57.0,technician,married,secondary,no,458.0,no,yes,cellular,15,jul,177,3,-1,0,unknown,No
15599,38.0,management,married,tertiary,no,465.0,yes,yes,cellular,15,jul,156,4,-1,0,unknown,No
15600,27.0,unemployed,married,secondary,no,1228.0,no,no,cellular,15,jul,77,2,-1,0,unknown,No
15601,53.0,blue-collar,married,primary,no,4143.0,no,no,cellular,15,jul,200,3,-1,0,unknown,No
